9781,Gracefield Road (near 198),-41.24388694,174.9151996
2789,Aotea Drive at Kahurangi Heights,-41.12753403,174.8645186
2524,Oak Avenue (near 14),-41.10416357000000,174.8781471
1584,Belvedere Avenue at Kapanui Road (near 101),-40.86986249,175.05678791
9514,Kirton Drive at Riverstone Drive,-41.11894782,175.03831254
2836,Dimock Street (near 141),-41.09915275,174.84253321
1933,High Street South at St Mary's School,-41.03051995,175.5222881
6070,Karaka Bay Road at Pretoria Road,-41.3000082,174.8318007
5417,Clutha Avenue (near 40),-41.24846454,174.7873955
8568,Fergusson Drive at Brentwood Street (near 478),-41.13433624,175.0372212
1558,Heperi Street (near 21),-40.86058089,175.0280949
9110,Cuba Street near Montague Street,-41.21654641,174.8909022
PORI1,Porirua Station,-41.13757469,174.8434782
7087,Ira Street at Miramar Avenue (near 95),-41.31801756,174.81971744
8464,Fergusson Drive opposite Kiwi Street,-41.14375789,175.0188058
9910,Wainuiomata Village - Main Road (near 143),-41.2732221,174.954381
1186,Mazengarb Road at Makarini Street,-40.90072742,175.0142443
3412,Bracken Road at Trebann Street,-41.22089144,174.8225522
6291,Tannadyce Street (near 62),-41.32831329000000,174.8247071
1304,Rimu Road (near 8),-40.92402934000000,174.9951195
7264,Nevay Road (near 164),-41.30023005,174.8291792
8174,Whites Line East at Hinemoa Street,-41.22420916,174.917727
7291,Tannadyce Street (near 63),-41.32822515,174.8245852
2331,Cannons Creek Shops - Bedford Street,-41.14201241,174.86498318
6787,Raroa Road at Mt Pleasant Road,-41.293849,174.757618
3016,Branscombe Street (near 5),-41.21590044,174.8020157
7549,Hataitai Beach (opposite),-41.30602189000000,174.7988813
5014,Lambton Quay North - Stop B,-41.27987847,174.77630961
5412,Punjab Street at Cockayne Road,-41.25209739,174.7854656
1470,Jeep Road at The Esplanade,-40.94285124,174.9744224
1260,Martin Road (near 59),-40.88843703,174.9958301
4352,Karori West - Montgomery Avenue,-41.2779207,174.7282606
9200,Naenae Intermediate School - Walters Street (school stop),-41.19611000000000,174.941666
1951,Renall Street at Essex Street,-40.94742743,175.6410026
5326,Karori Road (near 223),-41.28415914,174.7395319
NAEN,Naenae Station,-41.19783157,174.94616226
1478,Poplar Avenue at Matai Road,-40.9370551,174.9814954
8586,Fergusson Drive (opposite 1093),-41.1170375,175.0877818
2838,Thornley Street at Dimock Street (near 28),-41.10001037,174.8396865
1114,Mazengarb Road at Ratanui Road,-40.89470278,175.0084824
2950,Main Road at Kapiti Crescent,-41.10739698000000,174.8396545
2862,Titahi Bay - Gloaming Hill at Onepoto Road,-41.11351825,174.84758337
8350,Park Road at Chilean Embassy,-41.18876833,174.9202692
7547,Evans Bay Parade opposite Greta Point Wharf,-41.30352186000000,174.8032321
9375,Stokes Valley Road at Kamahi Street,-41.18687187995420,174.98293590558800
3026,Cortina Avenue at Stonefield Place,-41.21932860000000,174.7959066
1754,Koromiko Street - Alexander Rest Home,-40.73623498,175.1204706
9998,Matiu/Somes Island Wharf,-41.25555681,174.86718918
9960,Frederick Wise Park - Parkway (opposite),-41.25597447,174.9463471
5012,Lambton Central - Stop A,-41.28260336,174.7756698
9416,Silverstream Station - Kiln Street,-41.147486,175.0116515
2930,Titahi Bay - Pikarere Street (near 132),-41.1115278,174.8234536
5508,Lambton Quay at Hunter Street,-41.28493518,174.77574234
1728,Otaki Community Health Centre (opposite),-40.75642131,175.1491863
5534,Everest Street at St Benedict's School,-41.24911433,174.7919484
5323,Karori Road (near 93),-41.28146038,174.7503247
7571,Alexandra Road (near 46),-41.29724525,174.7956542
3982,Middleton Road (near 18),-41.21976284,174.8084443
2850,Dimock Street (near 74),-41.10452215,174.8448139
7770,Mitchell Street at Hoover Street (near 138),-41.30871649,174.7585794
4317,Glenmore Street at Kelburn Viaduct,-41.28783562,174.7575408
4367,Hazlewood Avenue (near 16),-41.29410892,174.7239108
9140,Waterloo Station - Stop C,-41.21406237,174.9212475
4431,Homebush Road (near 1),-41.25080374,174.8048844
6099,Ahuriri Street at Kekerenga Street,-41.33739453000000,174.8143245
9736,Seaview Road (near 105),-41.2486154,174.9102218
3822,Kanpur Road (near 59),-41.23758621,174.7918721
1489,Menin Road opposite Miro Road,-40.92801732,174.98205563
5313,Glenmore Street at Botanic Garden,-41.28057112,174.7672564
7239,Darlington Road (near 64),-41.3094723,174.82481409
7259,Kaikoura Street (near 102),-41.30262759,174.82042008
8415,Field Street (near 7),-41.14973600000000,175.009814
7160,The Esplanade (opposite 222),-41.34360069,174.7744578
1206,Te Roto Drive at Manchester Street,-40.90393186,175.0009261
6221,Hamilton Road at Wellington Road (near 115),-41.31169948,174.7936844
WOBU1,Woburn Station,-41.22092182,174.91133467
1865,Gordon Street at Roberts Road,-40.94480666,175.6842552
9147,Waiwhetu - Wainui Road (near 61),-41.22853846,174.9173763
2350,Champion Street at Cornwall Crescent (near 104),-41.13517474000000,174.8580624
7265,Nevay Road opposite Glenville Road,-41.3015972,174.8291261
7750,McColl Street at Krull Street,-41.31385312000000,174.76942959
9908,Main Road at Hyde Street,-41.26697091,174.9512101
3476,Stewart Drive at Fitzpatrick Street,-41.22107571,174.8165926
5421,Everest Street at Izard Road,-41.24744538,174.7950057
1974,Kuripuni Street at Timms Place,-40.96319427,175.6549176
8416,Silverstream Station - Gard Street,-41.14747352,175.012366
5342,Marshall Street at Hildreth Street,-41.28460493,174.7270041
5921,Northland Tunnel (opposite Putnam Street),-41.28508277,174.7549592
2785,Frances Brown Avenue at Queen Charlotte Drive,-41.12685645,174.8562798
2928,Pikarere Street (near 117),-41.11150518,174.8248822
9325,Tawhai Street (near 59),-41.17581518,174.9934444
9408,Pinehaven Road at Winchester Avenue,-41.15772796,175.0131565
2868,Whitireia Polytechnic - Te Hiko Street Medical Centre,-41.12438609,174.8361981
4428,Homebush Road (near 67),-41.24714809,174.8082447
9348,Park Road at Natusch Road (near 13),-41.19299968,174.9203929
7915,Wallace Street (near 82),-41.30468314,174.77503521
7048,Breaker Bay Road at Flax Bay (near 136),-41.33552906,174.824072
9361,Stokes Valley Entrance - Stop A,-41.16163365,174.9822581
2942,Tireti Road (near 54),-41.10976927,174.8320988
2162,Warspite Avenue at Castor Crescent (near 50),-41.13925298,174.8694972
8071,Pekanga Road at Christina Grove (near 9),-41.20444322,174.8929389
3432,Guadeloupe Crescent (near 39),-41.209212,174.823047
3018,Branscombe Street at Ironside Road,-41.21746273,174.8000307
1568,Te Moana Road at Walton Avenue,-40.8748451,175.0415839
WEST,Western Hutt Station,-41.21187,174.889995
8842,Marine Drive near Mahina Bay,-41.27021788000000,174.9079705
9983,Nelson Crescent at Heath Street,-41.25565392,174.9493215
6121,Rintoul Street at Wakefield Hospital,-41.31706437000000,174.7780387
9065,Miromiro Road (near 303),-41.20025671,174.8845895
8905,Wainuiomata Shopping Centre opposite Library,-41.26238046,174.9457018
8254,High Street at Petherick Street,-41.17343606,174.9641665
5325,Karori Normal School - Karori Road,-41.28376246,174.7410723
6333,Rua Street at Lyall Parade,-41.33007133,174.7930902
6064,Worser Bay - Marine Parade (near 177),-41.31475928000000,174.8274351
9613,Norana Road opposite Timberlea Park,-41.10598701,175.1060086
9406,Jocelyn Crescent at Wyndham Road,-41.16224583,175.0123413
9402,Blue Mountains Road at Chichester Drive,-41.15883365,175.0168849
7283,Townsend Road (near 188),-41.32170488,174.82428724
5945,Highbury Road opposite Moana Road,-41.29198636,174.7570551
4120,Lennel Road at Sefton Street,-41.26409097,174.7787493
7713,Brooklyn Road near Central Park Entrance,-41.29838519,174.7685734
4389,Croydon Street (near 64),-41.29395604,174.7460011
3620,Helston Road at McMahon Way (near 112),-41.21742945000000,174.8136287
1592,Sylvan Avenue at Parata Street,-40.87140927,175.067584
1202,Kapiti Road at Whitireia,-40.90748415,174.9986587
1556,Tutere Street at Hemara Street,-40.86109355,175.0245512
7024,Crawford Road at Kilbirnie Tennis Club,-41.31605406,174.7909138
1629,Winara Avenue opposite Mohua Street,-40.868311,175.07721
